score,review,date,rating,created_at,cleaned_review,review_len,word_count,datetime,year_month,year,month,day,weekday,is_weekend,sentiment,tfidf_svd_0,tfidf_svd_1,tfidf_svd_2,tfidf_svd_3,tfidf_svd_4,tfidf_svd_5,tfidf_svd_6,tfidf_svd_7,tfidf_svd_8,tfidf_svd_9
8,"볼만은 해요, 주제는 좋은거 같아요",2 일전,8,2026-07-18,볼만은 해요 주제는 좋은거 같아요,18,5,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.015604825508149046,-0.0014453138002232914,0.0196009364309626,-0.003325739947677789,-0.002692834795344373,-0.0027270022147458774,0.023597164739905113,0.007946192426398276,-0.0036606243516105865,-0.0588044987588085
10,영화 내내 푹 빠져서 봤습니다. 모아나랑 토이스토리 중 고민했는데 보길 잘함!,2 일전,10,2026-07-18,영화 내내 푹 빠져서 봤습니다 모아나랑 토이스토리 중 고민했는데 보길 잘함,41,11,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.1892399291626932,0.3671661384618765,0.19490727648807524,-0.04134503041203502,0.2810297996359314,-0.10431584140255899,-0.013932519298536516,0.04056889548812146,-0.0658681971895021,0.005858424511662431
10,아이랑 보는 영화 보통 재미없거나 그냥그런데요. 토이스토리는 전 시리즈 안봤었는데도 꽤 재밌었어요. 극장에 대부분은 어른들끼리 보러 온 사람들이었고 다들 즐기는 거 같았습니다.,2 일전,10,2026-07-18,아이랑 보는 영화 보통 재미없거나 그냥그런데요 토이스토리는 전 시리즈 안봤었는데도 꽤 재밌었어요 극장에 대부분은 어른들끼리 보러 온 사람들이었고 다들 즐기는 거 같았습니다,95,22,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.1257110868212773,0.04490660422377849,0.20158185720901828,0.0724880380182783,0.29432652044523916,0.30539182683482075,-0.1269858480254494,0.0009772249841962137,-0.01218297999882948,-0.14536276434073142
7,저는 좀 졸렸어요..,2 일전,7,2026-07-18,저는 좀 졸렸어요,9,3,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.020221396794888342,-0.003735658912415169,0.00048789683049799425,-0.00033979653539580035,0.00039641927077657224,0.006760508147759647,-0.0202975612636387,0.029854808541307183,-0.029952548678737166,0.01845950595104843
8,큰 기대없이 봤는데 정말 재미있게 관람했습니다. 추천합니다.,2 일전,8,2026-07-18,큰 기대없이 봤는데 정말 재미있게 관람했습니다 추천합니다,31,7,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.07111206837804714,-0.022890967882602725,0.2782752610519131,-0.008328472889665385,-0.1039200079976347,-0.00821794774940484,0.10383559335587089,0.37873400133883756,-0.27801049673896144,0.08394412874005194
10,재밌었어요 오랜만에 봐서,2 일전,10,2026-07-18,재밌었어요 오랜만에 봐서,13,3,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.06534649794737935,0.03339772041246899,-0.005275767475907454,0.007217205037379999,0.017735576941971126,0.00398527903288125,-0.029918599754368638,0.04868995154303337,-0.0449179783030647,-0.06940998505193846
10,내용 뻔하지만 보게되는 영화.. 빠져드는 영화..!,2 일전,10,2026-07-18,내용 뻔하지만 보게되는 영화 빠져드는 영화,23,6,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.06690177176226084,0.024267857657227065,0.2713667144774093,0.03407431464997867,0.6787221230552454,-0.1219032255405724,-0.048133193473429044,-0.06318986172460676,-0.0021161239513162677,0.05593395674830132
6,재미있었습니다!!!,2 일전,6,2026-07-18,재미있었습니다,7,1,2026-07-18,2026-07,2026,7,18,Saturday,True,neutral,0.0009274158092632274,-0.00016730271398494601,0.001036783476745597,0.00029795912538128216,0.0004876503774172907,-0.00044363449440431685,0.002454809897247759,0.0008433535675708245,-0.0005760775122260008,-0.0010581051803524478
10,초중등생 관람 필수,2 일전,10,2026-07-18,초중등생 관람 필수,10,3,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.0019621248454702576,-0.0003571288471274939,0.009985963996005308,-0.0007167256479810855,-0.005776661357839243,-0.0014404414820049574,0.013431215037770157,0.00043666990859449894,-0.006044478051532544,0.00663565102210633
8,아이들이 보기에 좋을 것 같아요 어른들도 볼만은해요,2 일전,8,2026-07-18,아이들이 보기에 좋을 것 같아요 어른들도 볼만은해요,28,7,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.04052419185596388,-0.011904646891623507,0.10794894928926094,-0.009884645652196305,0.0137872396720355,-0.024188522551548828,0.27741321005087577,-0.02217055745818846,0.001778770350954523,-0.29565821866597375
10,스토리가 재밌고 요즘 어이들에게 보여주고싶은 영화입니다 감동있습니다,2 일전,10,2026-07-18,스토리가 재밌고 요즘 어이들에게 보여주고싶은 영화입니다 감동있습니다,37,7,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.0919086708543669,-0.03502317085001516,0.022063927197664375,-0.01245189613637485,0.03581090910791026,-0.0012778219748494158,0.15079535672942018,0.364716235842412,0.5051130930774121,0.010831240575572347
2,토이스토리는 끝났어야 했다.,2 일전,2,2026-07-18,토이스토리는 끝났어야 했다,14,3,2026-07-18,2026-07,2026,7,18,Saturday,True,negative,0.05625968739361839,0.02157844261304736,0.03553088964860846,0.03487351833109812,0.06585965687504362,0.5594314293032926,0.004527213260116,-0.008369859302352957,-0.002913506587214644,-0.12353858339943949
10,토이스토리 처음봤는데 재밌었음,2 일전,10,2026-07-18,토이스토리 처음봤는데 재밌었음,16,3,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.33732577713492595,0.8795280742185421,-0.0515978917349914,-0.13070035899103485,-0.06759094952929748,-0.11271092887562847,-0.04919324480405508,0.009415967709717499,0.013155141411711034,-0.14218149795005247
10,가족이 볼 수 있는 감동적인 이야기!,2 일전,10,2026-07-18,가족이 볼 수 있는 감동적인 이야기,19,6,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.033538806631032224,0.00470650173402384,0.059052629564710385,9.69648331146531e-05,0.03994854653113277,-0.013375942284693437,-0.012966695899183287,0.018716839321932605,-0.029063885103320117,-0.02654054917759878
10,너무 재밌고 즐겁게 봤어요!!,2 일전,10,2026-07-18,너무 재밌고 즐겁게 봤어요,14,4,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.4549079525196014,-0.19801926330013508,0.1598261837821949,-0.09492016531097891,-0.12104608263163444,-0.02616744108911183,-0.05117035109277653,-0.056256883218985754,0.18918573929176227,0.04846665114509251
8,전자기기 없던 어린 시절이 참 소중했다,2 일전,8,2026-07-18,전자기기 없던 어린 시절이 참 소중했다,21,6,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.006270876350235881,0.0031182649802032566,0.00516933604801327,-0.0016763311576835764,0.011542052621870283,-0.0038254362506036743,0.005922580218321737,0.004836774588614271,-0.004819350131345783,-0.005701249786965931
10,너무너무 재밌어요 뭔가 슬프네요,2 일전,10,2026-07-18,너무너무 재밌어요 뭔가 슬프네요,17,4,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.10339559926902586,-0.001676467384672629,0.004330512414957802,0.47122882192622967,-0.02707280367755768,-0.07215572368099131,-0.09283503505099028,-0.005295141228583285,0.042159417645180525,-0.08379110632503525
10,아이와 재밌게 봤어요,2 일전,10,2026-07-18,아이와 재밌게 봤어요,11,3,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.17256511395472857,-0.06558374463780689,0.4475284472903554,-0.023229789700764104,-0.2123688594845855,0.026502026738225517,-0.44205411544196904,-0.06054215412608942,0.1593568473133044,-0.049530556362169235
10,"스토리, 연출이 좋네요",2 일전,10,2026-07-18,스토리 연출이 좋네요,11,3,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.0271888045183008,0.008348707836806012,0.05002412607299936,-0.0031371883354518594,0.024711564966687104,0.00523072386830101,0.07509404616445105,0.0038033079004028,-0.012942255916767625,0.04435471536682669
5,그냥 그럭저럭....,2 일전,5,2026-07-18,그냥 그럭저럭,7,2,2026-07-18,2026-07,2026,7,18,Saturday,True,negative,0.018972120140815278,0.0026598087615045353,-0.004437200916278031,-0.007409558877658851,0.0031874614212904374,-0.005333304499102546,0.008606436445012125,-0.0016102884634857351,-0.008503358120688786,-0.0063940447004650425
7,123편에 비해서는 감동도 덜하고 무난한 감이 있었지만 지루하지 않고 재밌었다,2 일전,7,2026-07-18,123편에 비해서는 감동도 덜하고 무난한 감이 있었지만 지루하지 않고 재밌었다,43,10,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.009690490667165649,0.0025549988305487723,0.015015372757170058,-0.0019894645691267096,0.011751292473477755,-0.006063767427485025,-0.0072779245739112335,-0.006226787862119859,0.009862188562868164,0.0030442737105788615
10,스토리도 좋고 뒤로갈수록 더 재밌습니다,2 일전,10,2026-07-18,스토리도 좋고 뒤로갈수록 더 재밌습니다,21,5,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.01953318918736764,0.025531334519570393,0.008010682235804954,0.04039302397981891,-0.005869929666757136,0.011612142010218904,-0.021154631966405112,0.05470377499450756,-0.026247404208175024,-0.01623093569659386
8,전 작품보다는 아쉽지만 내용은 괜찮았다,2 일전,8,2026-07-18,전 작품보다는 아쉽지만 내용은 괜찮았다,21,5,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.0037224232953998256,0.009836450193136587,-0.000777742099587332,-0.001952249161900607,-0.0009631060629534992,-0.001495051701776403,-0.00015822346811370397,0.0007945369860557756,-0.0008883580526743848,-0.0014177627057529692
8,토이스토리는 이제 마무리 짓자~!,2 일전,8,2026-07-18,토이스토리는 이제 마무리 짓자,16,4,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.047118361917130064,0.013311976903309543,0.04526755951587293,0.03756935492515405,0.07138706269740369,0.5740247485918687,-0.013098811630299304,0.005622532216939605,-0.008007056035986481,-0.14433236009248962
10,굿    굿    굿,2 일전,10,2026-07-18,굿 굿 굿,5,3,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
8,ㅎㅎㅎ다윗하고 비교했을때는 스토리가 다윗이 더 재미있다고 아들들이 평하고 저도 그러네요.,2 일전,8,2026-07-18,ㅎㅎㅎ다윗하고 비교했을때는 스토리가 다윗이 더 재미있다고 아들들이 평하고 저도 그러네요,48,10,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.043150211174197026,-0.017090715917554792,0.017731784848349492,-0.01233757465008167,0.003575132495523494,0.01311537101802588,0.10128722333780386,0.40786762170906943,0.5226356697128866,0.016175780609958584
3,예상과 다른 전개. 예전 토이스토리 덕후로서 내용과 인물들의 서사가 달라진게 많이 아쉬움이 남는다.,2 일전,3,2026-07-18,예상과 다른 전개 예전 토이스토리 덕후로서 내용과 인물들의 서사가 달라진게 많이 아쉬움이 남는다,53,13,2026-07-18,2026-07,2026,7,18,Saturday,True,negative,0.10493433649721388,0.2660040202579286,-0.012415594378326957,-0.041454276313913005,-0.018026200628442235,-0.03576997217122723,-0.0059402359528106154,0.006847232041548054,0.002544641799970854,-0.05741886749671295
8,장난감들의 세대교체와 각자의 역할을 잘 보여주는 영화,3 일전,8,2026-07-17,장난감들의 세대교체와 각자의 역할을 잘 보여주는 영화,29,7,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.04668138098478919,0.012006147969282415,0.16450835324075086,0.04885975607337389,0.42298469609585376,-0.08631136135303764,-0.028215522205340165,-0.04684180377836068,0.009413593199077114,0.04022146686621109
10,역시 토이스토리는 감동이에요,3 일전,10,2026-07-17,역시 토이스토리는 감동이에요,15,3,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.09998023817784976,0.12424554561251619,0.029404604120699965,0.10918236361107908,0.06777602699676266,0.6346238238850317,0.1091800166489692,-0.058856576503628466,0.00741744994820147,0.21998825394928756
10,재밌습니다! 꼭 보세요,3 일전,10,2026-07-17,재밌습니다 꼭 보세요,11,3,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.01043632020163233,0.024901932143263347,0.002213367401995769,-0.0023647463071674777,-0.004484409762913798,-0.0041817908356690005,-0.013908261676707754,0.011555083804434846,-0.0020501723546567387,-0.014186048284288686
10,감동적이고 나름 뜻이 있는 영화였대요 ㅋㅋ,3 일전,10,2026-07-17,감동적이고 나름 뜻이 있는 영화였대요 ㅋㅋ,23,6,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.047967986588839155,-0.0035372857407436177,0.02613997113369296,-0.00716672588997546,0.02253558199094984,-0.006731290887433112,0.03695027257251614,0.036839623289855926,-0.07226055886504738,-0.038260232511975543
10,기대한만큼 너무 재미 있었어요,3 일전,10,2026-07-17,기대한만큼 너무 재미 있었어요,16,4,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.379603386453947,-0.1424815923370048,-0.102603300593199,-0.07505510786914366,0.02049244564856614,-0.0096474168674513,-0.0017705546572274167,-0.025422353350852498,-0.042326206258274275,0.028671700287317952
9,공감할수있는 스토리~,3 일전,9,2026-07-17,공감할수있는 스토리,10,2,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.03143626597134926,0.00641448477007794,0.09257004879391392,0.0018285292705580158,0.05411498798794319,0.017164665203089145,0.1238050664847533,0.0005989496465085996,-0.01452521381998644,0.0777376656988695
10,토이스토리 좋아하는데 4보다 재밌었어요,3 일전,10,2026-07-17,토이스토리 좋아하는데 4보다 재밌었어요,21,4,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.2098633161950733,0.4067550251819991,-0.02585133159997129,-0.06419002186677095,-0.013589176018524567,-0.03907568626399042,-0.07172804754108329,0.03523397419213826,-0.02806743224529038,-0.12241166153800781
7,어른들에겐 별루 아이들에게는 좀 의미를 줄듯,3 일전,7,2026-07-17,어른들에겐 별루 아이들에게는 좀 의미를 줄듯,24,6,2026-07-17,2026-07,2026,7,17,Friday,False,positive,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
10,동심으로 돌아가 즐거웠어요.,3 일전,10,2026-07-17,동심으로 돌아가 즐거웠어요,14,3,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.011839086196140523,0.0025750552246167346,-0.002993491942260604,0.10018307503264622,-0.003408406067253438,-0.01907256898410539,0.010286144379557497,0.06081388746331235,-0.031232965907409475,-0.06711935873509768
7,토이스토리를 재미있게 보기에는 나이가 이제는 너무 많은거 같다,3 일전,7,2026-07-17,토이스토리를 재미있게 보기에는 나이가 이제는 너무 많은거 같다,34,8,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.23760247672093912,-0.10337210702635352,0.09783897293229224,-0.04846175501438726,-0.08271939093441118,-0.028357665527570342,0.12430135924444213,-0.013508960000520473,-0.06637618149733729,0.09206313712395693
8,"오랜 친구 만나 그냥 소소한 이야기 하듯 웃고 떠드는 ..
그런 시간이 좋았다.",3 일전,8,2026-07-17,오랜 친구 만나 그냥 소소한 이야기 하듯 웃고 떠드는 그런 시간이 좋았다,40,12,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.023309155696062626,0.02027913281227742,0.004186163995262308,-0.003381356479668852,0.013701053155290582,-0.0030498703453656177,0.003306174334835441,0.006877296451033934,-0.012809673988834501,-0.005688181565618261
10,토이스토리 여기 명작이다,3 일전,10,2026-07-17,토이스토리 여기 명작이다,13,3,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.33732577713492595,0.8795280742185421,-0.0515978917349914,-0.13070035899103485,-0.06759094952929748,-0.11271092887562847,-0.04919324480405508,0.009415967709717499,0.013155141411711034,-0.14218149795005247
10,제시~ 인형 친구에서 인간 친구로!,3 일전,10,2026-07-17,제시 인형 친구에서 인간 친구로,17,5,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.0483413422423713,-0.024067505306759038,-0.024737229688321163,-0.015934018437599912,0.002197254810283318,-0.0043411352736090585,0.006057775279804798,-0.01640602715690392,-0.01322397336897102,0.010450918315098494
10,재밌어요 아이랑 잘봤네요,3 일전,10,2026-07-17,재밌어요 아이랑 잘봤네요,13,3,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.14420109528938843,0.0016695855846000308,0.07841375517892313,0.6595115710517829,-0.09506820184068877,-0.0688926776182072,-0.13008958776076604,-0.010975103150862505,0.04658713675546793,-0.0695534856831122
